tax_assessment_year,neighbourhood_name,distance_to_beach_km,age_at_assessment,is_strata,annual_precip_mm,annual_temp_c,price_cad
2023,Downtown,1.43,14,1,1048.0,10.3,2805000.0
2023,Sunset,7.52,6,1,1048.0,10.3,536300.0
2023,West Point Grey,1.05,34,0,1048.0,10.3,2765000.0
2023,West Point Grey,1.05,111,0,1048.0,10.3,2565100.0
2023,West Point Grey,1.05,98,0,1048.0,10.3,2667000.0
2023,Kitsilano,0.92,96,0,1048.0,10.3,2457900.0
2023,West Point Grey,1.05,25,0,1048.0,10.3,3406000.0
2023,West Point Grey,1.05,95,0,1048.0,10.3,2617100.0
2023,Kitsilano,0.92,22,1,1048.0,10.3,807000.0
2023,West Point Grey,1.05,6,0,1048.0,10.3,3684000.0
2023,Kitsilano,0.92,38,1,1048.0,10.3,1287923.0
2023,Arbutus Ridge,3.05,50,1,1048.0,10.3,902000.0
2023,Arbutus Ridge,3.05,20,1,1048.0,10.3,1699000.0
2023,Arbutus Ridge,3.05,34,0,1048.0,10.3,3094000.0
2023,Arbutus Ridge,3.05,46,1,1048.0,10.3,1801000.0
2023,Arbutus Ridge,3.05,46,1,1048.0,10.3,1780000.0
2023,Arbutus Ridge,3.05,35,0,1048.0,10.3,2663000.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,882000.0
2023,West Point Grey,1.05,34,1,1048.0,10.3,808000.0
2023,West Point Grey,1.05,34,1,1048.0,10.3,1264000.0
2023,West Point Grey,1.05,34,1,1048.0,10.3,1224000.0
2023,West Point Grey,1.05,34,1,1048.0,10.3,1464000.0
2023,West Point Grey,1.05,76,0,1048.0,10.3,2900600.0
2023,West Point Grey,1.05,73,0,1048.0,10.3,3487600.0
2023,Arbutus Ridge,3.05,62,0,1048.0,10.3,3578900.0
2023,Arbutus Ridge,3.05,46,1,1048.0,10.3,1499400.0
2023,Arbutus Ridge,3.05,32,0,1048.0,10.3,4146000.0
2023,Arbutus Ridge,3.05,17,0,1048.0,10.3,4519000.0
2023,Arbutus Ridge,3.05,4,0,1048.0,10.3,4050000.0
2023,Arbutus Ridge,3.05,82,0,1048.0,10.3,3144300.0
2023,Arbutus Ridge,3.05,13,0,1048.0,10.3,4463000.0
2023,Mount Pleasant,3.31,122,0,1048.0,10.3,1759000.0
2023,Mount Pleasant,3.31,26,1,1048.0,10.3,565000.0
2023,Mount Pleasant,3.31,26,1,1048.0,10.3,317000.0
2023,Mount Pleasant,3.31,68,0,1048.0,10.3,2585600.0
2023,Mount Pleasant,3.31,113,0,1048.0,10.3,2311000.0
2023,Marpole,7.34,52,0,1048.0,10.3,3843400.0
2023,Mount Pleasant,3.31,26,1,1048.0,10.3,300000.0
2023,Marpole,7.34,46,1,1048.0,10.3,479400.0
2023,West Point Grey,1.05,11,1,1048.0,10.3,929000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,996000.0
2023,Kensington-Cedar Cottage,5.89,15,1,1048.0,10.3,721000.0
2023,West Point Grey,1.05,15,1,1048.0,10.3,948000.0
2023,Kensington-Cedar Cottage,5.89,15,1,1048.0,10.3,717000.0
2023,Mount Pleasant,3.31,41,1,1048.0,10.3,820000.0
2023,Mount Pleasant,3.31,45,1,1048.0,10.3,683400.0
2023,Mount Pleasant,3.31,45,1,1048.0,10.3,703938.0
2023,Mount Pleasant,3.31,45,1,1048.0,10.3,526200.0
2023,Mount Pleasant,3.31,46,1,1048.0,10.3,683400.0
2023,Mount Pleasant,3.31,46,1,1048.0,10.3,592700.0
2023,Mount Pleasant,3.31,49,1,1048.0,10.3,678900.0
2023,Mount Pleasant,3.31,48,1,1048.0,10.3,812000.0
2023,Mount Pleasant,3.31,38,1,1048.0,10.3,425900.0
2023,West Point Grey,1.05,31,0,1048.0,10.3,2795000.0
2023,West Point Grey,1.05,46,1,1048.0,10.3,541700.0
2023,Downtown,1.43,14,1,1048.0,10.3,663000.0
2023,Downtown,1.43,14,1,1048.0,10.3,522000.0
2023,Downtown,1.43,14,1,1048.0,10.3,798000.0
2023,Sunset,7.52,2,1,1048.0,10.3,882000.0
2023,Sunset,7.52,2,1,1048.0,10.3,1693000.0
2023,Downtown,1.43,14,1,1048.0,10.3,932000.0
2023,Kitsilano,0.92,27,1,1048.0,10.3,754000.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,3270000.0
2023,Kitsilano,0.92,34,1,1048.0,10.3,1203000.0
2023,Kitsilano,0.92,42,1,1048.0,10.3,1998000.0
2023,Kitsilano,0.92,47,1,1048.0,10.3,682900.0
2023,Kitsilano,0.92,51,1,1048.0,10.3,585500.0
2023,Kitsilano,0.92,45,1,1048.0,10.3,577300.0
2023,Kerrisdale,5.6,75,0,1048.0,10.3,2541200.0
2023,Kerrisdale,5.6,28,0,1048.0,10.3,4143000.0
2023,Oakridge,5.77,25,1,1048.0,10.3,1405318.0
2023,Oakridge,5.77,24,1,1048.0,10.3,1611614.0
2023,Oakridge,5.77,24,1,1048.0,10.3,1522000.0
2023,Oakridge,5.77,38,1,1048.0,10.3,1008683.0
2023,Oakridge,5.77,2,0,1048.0,10.3,4338000.0
2023,Oakridge,5.77,65,0,1048.0,10.3,3336500.0
2023,Oakridge,5.77,61,0,1048.0,10.3,3994000.0
2023,Hastings-Sunrise,6.96,22,0,1048.0,10.3,2106000.0
2023,Hastings-Sunrise,6.96,111,0,1048.0,10.3,1977000.0
2023,Hastings-Sunrise,6.96,46,0,1048.0,10.3,1812000.0
2023,Hastings-Sunrise,6.96,8,0,1048.0,10.3,2267000.0
2023,Hastings-Sunrise,6.96,52,0,1048.0,10.3,1849000.0
2023,Hastings-Sunrise,6.96,93,0,1048.0,10.3,1887600.0
2023,Downtown,1.43,24,1,1048.0,10.3,411900.0
2023,Downtown,1.43,18,1,1048.0,10.3,729000.0
2023,Downtown,1.43,29,1,1048.0,10.3,147200.0
2023,Downtown,1.43,42,1,1048.0,10.3,626000.0
2023,Downtown,1.43,23,1,1048.0,10.3,1433000.0
2023,Downtown,1.43,24,1,1048.0,10.3,2681000.0
2023,West End,0.57,24,1,1048.0,10.3,615000.0
2023,West End,0.57,43,1,1048.0,10.3,505000.0
2023,Downtown,1.43,19,1,1048.0,10.3,3559000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,529000.0
2023,Downtown,1.43,15,1,1048.0,10.3,673000.0
2023,Downtown,1.43,17,1,1048.0,10.3,623000.0
2023,Grandview-Woodland,5.05,10,1,1048.0,10.3,1362000.0
2023,Killarney,10.0,8,1,1048.0,10.3,735142.0
2023,Killarney,10.0,8,1,1048.0,10.3,903826.0
2023,Downtown,1.43,14,1,1048.0,10.3,1057000.0
2023,Downtown,1.43,14,1,1048.0,10.3,592000.0
2023,Downtown,1.43,14,1,1048.0,10.3,743000.0
2023,Mount Pleasant,3.31,16,1,1048.0,10.3,1162000.0
2023,Downtown,1.43,14,1,1048.0,10.3,596000.0
2023,Fairview,1.75,9,1,1048.0,10.3,4057295.0
2023,Mount Pleasant,3.31,11,1,1048.0,10.3,676000.0
2023,Downtown,1.43,14,1,1048.0,10.3,609000.0
2023,Renfrew-Collingwood,7.85,2,1,1048.0,10.3,1094000.0
2023,Kitsilano,0.92,19,1,1048.0,10.3,3596000.0
2023,Kitsilano,0.92,92,0,1048.0,10.3,2809155.0
2023,Kitsilano,0.92,29,1,1048.0,10.3,1900000.0
2023,Kitsilano,0.92,85,0,1048.0,10.3,3055700.0
2023,Kitsilano,0.92,48,1,1048.0,10.3,793100.0
2023,Kitsilano,0.92,98,0,1048.0,10.3,3257000.0
2023,Kitsilano,0.92,47,1,1048.0,10.3,590900.0
2023,Dunbar-Southlands,3.76,48,0,1048.0,10.3,3418000.0
2023,Dunbar-Southlands,3.76,33,0,1048.0,10.3,2683000.0
2023,Dunbar-Southlands,3.76,92,0,1048.0,10.3,3739000.0
2023,Dunbar-Southlands,3.76,42,0,1048.0,10.3,3050000.0
2023,Dunbar-Southlands,3.76,108,0,1048.0,10.3,3330500.0
2023,Dunbar-Southlands,3.76,71,0,1048.0,10.3,3779300.0
2023,Dunbar-Southlands,3.76,97,0,1048.0,10.3,2654000.0
2023,Kerrisdale,5.6,61,0,1048.0,10.3,3489000.0
2023,Kerrisdale,5.6,49,0,1048.0,10.3,3464000.0
2023,Kerrisdale,5.6,26,0,1048.0,10.3,4341000.0
2023,Kerrisdale,5.6,77,0,1048.0,10.3,3439800.0
2023,Kerrisdale,5.6,86,0,1048.0,10.3,3872000.0
2023,Kerrisdale,5.6,73,0,1048.0,10.3,3095000.0
2023,Kerrisdale,5.6,43,0,1048.0,10.3,4205000.0
2023,Fairview,1.75,52,1,1048.0,10.3,236500.0
2023,Fairview,1.75,26,1,1048.0,10.3,818000.0
2023,Fairview,1.75,65,0,1048.0,10.3,4536000.0
2023,Fairview,1.75,41,1,1048.0,10.3,910000.0
2023,Fairview,1.75,43,1,1048.0,10.3,750300.0
2023,Fairview,1.75,34,1,1048.0,10.3,621000.0
2023,West Point Grey,1.05,113,0,1048.0,10.3,1841000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1094000.0
2023,West Point Grey,1.05,95,0,1048.0,10.3,4089000.0
2023,West Point Grey,1.05,30,0,1048.0,10.3,3178000.0
2023,West Point Grey,1.05,46,1,1048.0,10.3,609700.0
2023,West Point Grey,1.05,88,0,1048.0,10.3,2610000.0
2023,West Point Grey,1.05,46,1,1048.0,10.3,610300.0
2023,West End,0.57,10,1,1048.0,10.3,885000.0
2023,West End,0.57,10,1,1048.0,10.3,1675000.0
2023,Downtown,1.43,10,1,1048.0,10.3,945000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1000000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1101000.0
2023,Downtown,1.43,10,1,1048.0,10.3,978000.0
2023,West End,0.57,10,1,1048.0,10.3,1883000.0
2023,Marpole,7.34,10,1,1048.0,10.3,1608000.0
2023,Downtown,1.43,14,1,1048.0,10.3,682000.0
2023,Kensington-Cedar Cottage,5.89,10,1,1048.0,10.3,666000.0
2023,Downtown,1.43,15,1,1048.0,10.3,708000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,726000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,1113000.0
2023,Downtown,1.43,16,1,1048.0,10.3,650000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,759000.0
2023,Grandview-Woodland,5.05,101,0,1048.0,10.3,1892000.0
2023,Grandview-Woodland,5.05,40,1,1048.0,10.3,560700.0
2023,Grandview-Woodland,5.05,50,1,1048.0,10.3,459500.0
2023,Grandview-Woodland,5.05,115,0,1048.0,10.3,1718500.0
2023,Grandview-Woodland,5.05,99,0,1048.0,10.3,2173200.0
2023,Grandview-Woodland,5.05,21,1,1048.0,10.3,1648000.0
2023,Grandview-Woodland,5.05,42,1,1048.0,10.3,502700.0
2021,Kensington-Cedar Cottage,5.89,30,0,1140.4,10.6,1551000.0
2023,Marpole,7.34,15,0,1048.0,10.3,2373000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,851000.0
2023,Renfrew-Collingwood,7.85,4,1,1048.0,10.3,1049000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,1193000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,1243000.0
2023,Downtown,1.43,16,1,1048.0,10.3,933000.0
2023,Downtown,1.43,16,1,1048.0,10.3,916000.0
2023,Mount Pleasant,3.31,38,1,1048.0,10.3,582600.0
2023,Mount Pleasant,3.31,30,1,1048.0,10.3,741000.0
2023,Mount Pleasant,3.31,112,0,1048.0,10.3,1969000.0
2023,Mount Pleasant,3.31,101,0,1048.0,10.3,1882400.0
2023,Mount Pleasant,3.31,29,1,1048.0,10.3,932000.0
2023,Mount Pleasant,3.31,29,1,1048.0,10.3,1154000.0
2023,Mount Pleasant,3.31,113,1,1048.0,10.3,1213000.0
2023,Mount Pleasant,3.31,22,1,1048.0,10.3,1441000.0
2023,Mount Pleasant,3.31,97,0,1048.0,10.3,2322400.0
2023,Mount Pleasant,3.31,50,1,1048.0,10.3,509200.0
2023,Mount Pleasant,3.31,67,0,1048.0,10.3,1881200.0
2023,Mount Pleasant,3.31,40,1,1048.0,10.3,492000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,1958000.0
2023,Mount Pleasant,3.31,115,0,1048.0,10.3,2256000.0
2023,Mount Pleasant,3.31,23,1,1048.0,10.3,940000.0
2023,Kitsilano,0.92,97,0,1048.0,10.3,2923800.0
2023,Kitsilano,0.92,96,0,1048.0,10.3,2566000.0
2023,Kitsilano,0.92,32,1,1048.0,10.3,1112000.0
2023,Kitsilano,0.92,43,1,1048.0,10.3,564000.0
2023,Kitsilano,0.92,99,1,1048.0,10.3,1785005.0
2023,Kitsilano,0.92,26,1,1048.0,10.3,1487000.0
2023,Kitsilano,0.92,95,0,1048.0,10.3,2936600.0
2023,Kitsilano,0.92,40,1,1048.0,10.3,478500.0
2023,Kitsilano,0.92,113,0,1048.0,10.3,2439000.0
2023,Kitsilano,0.92,35,1,1048.0,10.3,656800.0
2023,Kitsilano,0.92,38,1,1048.0,10.3,714700.0
2023,Kitsilano,0.92,25,1,1048.0,10.3,1521000.0
2021,Fairview,1.75,27,1,1140.4,10.6,995000.0
2021,Renfrew-Collingwood,7.85,21,1,1140.4,10.6,317000.0
2021,Hastings-Sunrise,6.96,92,0,1140.4,10.6,1363000.0
2021,Oakridge,5.77,28,0,1140.4,10.6,2700000.0
2021,Hastings-Sunrise,6.96,95,0,1140.4,10.6,1307800.0
2023,Fairview,1.75,15,1,1048.0,10.3,1046000.0
2023,Downtown,1.43,16,1,1048.0,10.3,540000.0
2023,Downtown,1.43,16,1,1048.0,10.3,871000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1119000.0
2023,Kensington-Cedar Cottage,5.89,12,1,1048.0,10.3,856000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,532000.0
2023,Renfrew-Collingwood,7.85,7,1,1048.0,10.3,790000.0
2023,Mount Pleasant,3.31,15,1,1048.0,10.3,852000.0
2023,West Point Grey,1.05,15,1,1048.0,10.3,1116381.0
2023,Arbutus Ridge,3.05,8,1,1048.0,10.3,1530691.0
2023,West Point Grey,1.05,46,1,1048.0,10.3,519300.0
2023,West Point Grey,1.05,63,0,1048.0,10.3,3060800.0
2023,West Point Grey,1.05,99,0,1048.0,10.3,3454300.0
2023,Kitsilano,0.92,98,0,1048.0,10.3,2083400.0
2023,West Point Grey,1.05,25,0,1048.0,10.3,3033000.0
2023,Kitsilano,0.92,20,1,1048.0,10.3,3095961.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,2378000.0
2023,Kitsilano,0.92,32,1,1048.0,10.3,661700.0
2023,Kitsilano,0.92,23,1,1048.0,10.3,1104000.0
2023,Kitsilano,0.92,23,1,1048.0,10.3,666000.0
2023,Kitsilano,0.92,23,1,1048.0,10.3,860000.0
2023,Oakridge,5.77,23,1,1048.0,10.3,631000.0
2023,Oakridge,5.77,18,1,1048.0,10.3,1503000.0
2023,Oakridge,5.77,23,1,1048.0,10.3,1019000.0
2023,Oakridge,5.77,38,0,1048.0,10.3,2867000.0
2023,Oakridge,5.77,28,0,1048.0,10.3,2031000.0
2023,Oakridge,5.77,18,1,1048.0,10.3,1574000.0
2023,Oakridge,5.77,58,0,1048.0,10.3,3437000.0
2023,Oakridge,5.77,44,1,1048.0,10.3,2742000.0
2023,Oakridge,5.77,29,1,1048.0,10.3,961000.0
2023,Marpole,7.34,82,0,1048.0,10.3,2652000.0
2023,Kitsilano,0.92,95,0,1048.0,10.3,1927900.0
2023,Kitsilano,0.92,23,1,1048.0,10.3,1253000.0
2023,Kitsilano,0.92,81,0,1048.0,10.3,2246400.0
2023,Kitsilano,0.92,25,1,1048.0,10.3,1726000.0
2023,Hastings-Sunrise,6.96,75,0,1048.0,10.3,2090600.0
2023,Hastings-Sunrise,6.96,55,0,1048.0,10.3,1998500.0
2023,Hastings-Sunrise,6.96,44,0,1048.0,10.3,1766000.0
2023,Hastings-Sunrise,6.96,29,0,1048.0,10.3,1929000.0
2023,Hastings-Sunrise,6.96,34,0,1048.0,10.3,2069000.0
2023,Hastings-Sunrise,6.96,78,0,1048.0,10.3,2055100.0
2023,Hastings-Sunrise,6.96,12,0,1048.0,10.3,2429000.0
2023,West Point Grey,1.05,28,0,1048.0,10.3,3119000.0
2021,Victoria-Fraserview,8.47,28,0,1140.4,10.6,1676000.0
2021,Kitsilano,0.92,25,1,1140.4,10.6,605000.0
2021,Fairview,1.75,33,1,1140.4,10.6,666000.0
2021,Downtown,1.43,21,1,1140.4,10.6,823000.0
2021,Kensington-Cedar Cottage,5.89,6,0,1140.4,10.6,2398000.0
2023,Arbutus Ridge,3.05,8,1,1048.0,10.3,1644667.0
2023,Downtown,1.43,9,1,1048.0,10.3,560000.0
2023,Fairview,1.75,11,1,1048.0,10.3,2245000.0
2023,Oakridge,5.77,35,0,1048.0,10.3,3155000.0
2023,West Point Grey,1.05,82,0,1048.0,10.3,2678800.0
2023,Kitsilano,0.92,44,1,1048.0,10.3,2033000.0
2023,Kitsilano,0.92,46,1,1048.0,10.3,819900.0
2023,Kitsilano,0.92,113,0,1048.0,10.3,2614000.0
2023,Kitsilano,0.92,46,1,1048.0,10.3,714500.0
2023,Kitsilano,0.92,25,1,1048.0,10.3,510610.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,2188000.0
2023,Oakridge,5.77,19,1,1048.0,10.3,2208000.0
2023,Marpole,7.34,31,1,1048.0,10.3,1635000.0
2023,Oakridge,5.77,71,0,1048.0,10.3,2430600.0
2023,Marpole,7.34,27,1,1048.0,10.3,10100.0
2023,Marpole,7.34,27,1,1048.0,10.3,10100.0
2023,Marpole,7.34,27,1,1048.0,10.3,10100.0
2023,Marpole,7.34,21,1,1048.0,10.3,407100.0
2023,Oakridge,5.77,64,0,1048.0,10.3,3531000.0
2023,Riley Park,4.58,3,1,1048.0,10.3,1050000.0
2023,Downtown,1.43,3,1,1048.0,10.3,3289000.0
2023,Marpole,7.34,9,1,1048.0,10.3,1282000.0
2023,Downtown,1.43,37,1,1048.0,10.3,417000.0
2023,West End,0.57,24,1,1048.0,10.3,761000.0
2023,Downtown,1.43,19,1,1048.0,10.3,2806000.0
2023,Downtown,1.43,23,1,1048.0,10.3,603000.0
2023,Downtown,1.43,20,1,1048.0,10.3,1339000.0
2023,Downtown,1.43,29,1,1048.0,10.3,1078000.0
2023,Downtown,1.43,29,1,1048.0,10.3,1812637.0
2023,West End,0.57,95,1,1048.0,10.3,2053000.0
2023,West End,0.57,43,1,1048.0,10.3,644000.0
2023,Downtown,1.43,123,1,1048.0,10.3,870876.0
2023,Downtown,1.43,121,1,1048.0,10.3,1027000.0
2023,Downtown,1.43,27,1,1048.0,10.3,544000.0
2023,Downtown,1.43,27,1,1048.0,10.3,528000.0
2023,Downtown,1.43,18,1,1048.0,10.3,785000.0
2023,Downtown,1.43,119,1,1048.0,10.3,2073178.0
2023,Downtown,1.43,27,1,1048.0,10.3,572000.0
2023,Downtown,1.43,27,1,1048.0,10.3,563000.0
2023,Marpole,7.34,7,1,1048.0,10.3,510000.0
2023,Downtown,1.43,2,1,1048.0,10.3,2079200.0
2023,Downtown,1.43,2,1,1048.0,10.3,928300.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,564000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,747000.0
2023,Downtown,1.43,2,1,1048.0,10.3,836300.0
2023,Arbutus Ridge,3.05,16,0,1048.0,10.3,2835000.0
2023,Mount Pleasant,3.31,5,1,1048.0,10.3,783000.0
2023,Mount Pleasant,3.31,17,1,1048.0,10.3,754000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1136000.0
2023,Kitsilano,0.92,24,1,1048.0,10.3,893000.0
2023,Kitsilano,0.92,29,1,1048.0,10.3,745000.0
2023,Kitsilano,0.92,29,1,1048.0,10.3,848000.0
2023,Kitsilano,0.92,32,1,1048.0,10.3,2107000.0
2023,Kitsilano,0.92,50,1,1048.0,10.3,559400.0
2023,Kitsilano,0.92,50,1,1048.0,10.3,576900.0
2023,Kitsilano,0.92,23,1,1048.0,10.3,1170000.0
2023,Kensington-Cedar Cottage,5.89,4,1,1048.0,10.3,985000.0
2023,Renfrew-Collingwood,7.85,11,1,1048.0,10.3,545000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1828000.0
2023,Downtown,1.43,15,1,1048.0,10.3,2181000.0
2023,Downtown,1.43,9,1,1048.0,10.3,721000.0
2023,Renfrew-Collingwood,7.85,34,0,1048.0,10.3,1793000.0
2023,Renfrew-Collingwood,7.85,51,0,1048.0,10.3,1660800.0
2023,Renfrew-Collingwood,7.85,70,0,1048.0,10.3,1827100.0
2023,Renfrew-Collingwood,7.85,7,0,1048.0,10.3,2888000.0
2023,Renfrew-Collingwood,7.85,26,0,1048.0,10.3,2064000.0
2023,Renfrew-Collingwood,7.85,9,0,1048.0,10.3,2312000.0
2023,Renfrew-Collingwood,7.85,29,0,1048.0,10.3,1932000.0
2023,Renfrew-Collingwood,7.85,35,0,1048.0,10.3,1797000.0
2023,Killarney,10.0,2,1,1048.0,10.3,1154000.0
2023,Downtown,1.43,17,1,1048.0,10.3,1095000.0
2023,West Point Grey,1.05,17,1,1048.0,10.3,2494000.0
2023,West Point Grey,1.05,17,1,1048.0,10.3,2033000.0
2023,Downtown,1.43,15,1,1048.0,10.3,731000.0
2023,Downtown,1.43,6,1,1048.0,10.3,569000.0
2023,Downtown,1.43,28,0,1048.0,10.3,240200.0
2023,Downtown,1.43,19,0,1048.0,10.3,1065000.0
2023,Kensington-Cedar Cottage,5.89,15,1,1048.0,10.3,678000.0
2023,Downtown,1.43,52,0,1048.0,10.3,4331000.0
2023,Downtown,1.43,28,0,1048.0,10.3,280600.0
2023,Sunset,7.52,2,1,1048.0,10.3,1468000.0
2023,Killarney,10.0,2,1,1048.0,10.3,877000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,923000.0
2023,Downtown,1.43,17,1,1048.0,10.3,606000.0
2023,Downtown,1.43,17,1,1048.0,10.3,610000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,1995000.0
2021,Fairview,1.75,20,1,1140.4,10.6,639000.0
2021,Killarney,10.0,27,1,1140.4,10.6,552000.0
2021,Renfrew-Collingwood,7.85,66,0,1140.4,10.6,2332500.0
2021,Grandview-Woodland,5.05,109,0,1140.4,10.6,1780000.0
2021,Dunbar-Southlands,3.76,59,0,1140.4,10.6,1784100.0
2021,Kensington-Cedar Cottage,5.89,30,0,1140.4,10.6,1548000.0
2023,Kitsilano,0.92,33,1,1048.0,10.3,864000.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,2378000.0
2023,Kitsilano,0.92,18,1,1048.0,10.3,1261000.0
2023,Kitsilano,0.92,110,0,1048.0,10.3,3160000.0
2023,Kitsilano,0.92,115,0,1048.0,10.3,2523500.0
2023,Kitsilano,0.92,55,0,1048.0,10.3,796600.0
2023,Kitsilano,0.92,41,1,1048.0,10.3,1914000.0
2023,Kitsilano,0.92,113,0,1048.0,10.3,2250000.0
2023,Kitsilano,0.92,112,0,1048.0,10.3,2158000.0
2023,Kitsilano,0.92,113,0,1048.0,10.3,1856300.0
2023,Kitsilano,0.92,21,1,1048.0,10.3,2428000.0
2023,Kitsilano,0.92,42,1,1048.0,10.3,1906000.0
2023,Oakridge,5.77,59,0,1048.0,10.3,3334000.0
2023,Marpole,7.34,32,1,1048.0,10.3,582000.0
2023,Marpole,7.34,32,1,1048.0,10.3,930000.0
2023,Marpole,7.34,40,1,1048.0,10.3,1282000.0
2023,Marpole,7.34,42,0,1048.0,10.3,2369000.0
2023,Marpole,7.34,27,1,1048.0,10.3,1687000.0
2023,Marpole,7.34,31,0,1048.0,10.3,2365000.0
2023,Marpole,7.34,69,0,1048.0,10.3,3221800.0
2023,Kitsilano,0.92,33,0,1048.0,10.3,3622000.0
2023,Kitsilano,0.92,46,1,1048.0,10.3,2993000.0
2023,Fairview,1.75,37,1,1048.0,10.3,754000.0
2023,Fairview,1.75,27,1,1048.0,10.3,980000.0
2023,Fairview,1.75,31,1,1048.0,10.3,750000.0
2023,Fairview,1.75,45,1,1048.0,10.3,447100.0
2023,Fairview,1.75,39,1,1048.0,10.3,1503000.0
2023,Fairview,1.75,30,1,1048.0,10.3,1108000.0
2023,Mount Pleasant,3.31,8,1,1048.0,10.3,1247000.0
2023,Kensington-Cedar Cottage,5.89,8,1,1048.0,10.3,737000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,1283324.0
2023,West Point Grey,1.05,33,1,1048.0,10.3,1234000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1587000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1593000.0
2023,Oakridge,5.77,2,1,1048.0,10.3,769000.0
2021,Renfrew-Collingwood,7.85,57,0,1140.4,10.6,1806000.0
2021,West End,0.57,16,1,1140.4,10.6,942000.0
2023,Mount Pleasant,3.31,8,1,1048.0,10.3,1161000.0
2023,Downtown,1.43,11,1,1048.0,10.3,745000.0
2023,Riley Park,4.58,2,1,1048.0,10.3,2062000.0
2023,Downtown,1.43,11,1,1048.0,10.3,750000.0
2023,Fairview,1.75,11,1,1048.0,10.3,948000.0
2023,Mount Pleasant,3.31,9,1,1048.0,10.3,708000.0
2023,Kensington-Cedar Cottage,5.89,6,1,1048.0,10.3,726000.0
2023,Kensington-Cedar Cottage,5.89,5,1,1048.0,10.3,1665000.0
2023,Downtown,1.43,11,1,1048.0,10.3,655000.0
2021,Arbutus Ridge,3.05,34,1,1140.4,10.6,840000.0
2021,Downtown,1.43,22,1,1140.4,10.6,251700.0
2021,Kensington-Cedar Cottage,5.89,7,0,1140.4,10.6,1379000.0
2021,Sunset,7.52,76,0,1140.4,10.6,1259700.0
2023,Riley Park,4.58,4,1,1048.0,10.3,1309000.0
2023,Oakridge,5.77,12,1,1048.0,10.3,1930000.0
2023,Kensington-Cedar Cottage,5.89,14,1,1048.0,10.3,844000.0
2023,Renfrew-Collingwood,7.85,16,1,1048.0,10.3,333600.0
2023,Renfrew-Collingwood,7.85,16,1,1048.0,10.3,631000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1006000.0
2023,Downtown,1.43,4,1,1048.0,10.3,718000.0
2023,Downtown,1.43,16,1,1048.0,10.3,765000.0
2023,Kitsilano,0.92,111,1,1048.0,10.3,971200.0
2023,Kitsilano,0.92,111,1,1048.0,10.3,2091700.0
2023,Kitsilano,0.92,33,1,1048.0,10.3,4019000.0
2023,Kitsilano,0.92,98,0,1048.0,10.3,3443000.0
2023,Kitsilano,0.92,36,1,1048.0,10.3,3447000.0
2023,Kitsilano,0.92,43,1,1048.0,10.3,1624000.0
2021,Hastings-Sunrise,6.96,109,0,1140.4,10.6,1210400.0
2021,Kensington-Cedar Cottage,5.89,74,0,1140.4,10.6,1362700.0
2021,West Point Grey,1.05,20,1,1140.4,10.6,798000.0
2021,West End,0.57,24,1,1140.4,10.6,869000.0
2023,Hastings-Sunrise,6.96,61,0,1048.0,10.3,1710800.0
2023,Kitsilano,0.92,28,1,1048.0,10.3,2590000.0
2023,Kitsilano,0.92,48,1,1048.0,10.3,1193100.0
2023,Kitsilano,0.92,44,1,1048.0,10.3,1840000.0
2023,Kitsilano,0.92,56,1,1048.0,10.3,649800.0
2023,Kitsilano,0.92,56,1,1048.0,10.3,551300.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,2347000.0
2023,Kitsilano,0.92,97,1,1048.0,10.3,1948800.0
2023,Kitsilano,0.92,28,1,1048.0,10.3,996000.0
2023,Kitsilano,0.92,35,1,1048.0,10.3,896000.0
2023,Kitsilano,0.92,29,1,1048.0,10.3,605000.0
